1582033813.000000, IBI
14.281904,0.609403
14.953809,0.671906
18.875864,0.828163
19.563396,0.687531
20.422810,0.859414
21.172844,0.750034
21.922879,0.750034
22.782293,0.859414
23.532327,0.750034
53.330566,0.656280
53.939969,0.609403
54.611875,0.671906
55.252529,0.640654
76.894145,0.687531
109.411258,0.625029
110.036287,0.625029
110.708193,0.671906
111.426975,0.718783
112.098881,0.671906
112.802038,0.703157
129.927822,0.750034
130.599728,0.671906
246.214395,0.812537
247.136312,0.921917
248.105107,0.968794
248.948895,0.843789
249.886438,0.937543
250.870858,0.984420
258.136816,0.765660
259.027482,0.890666
259.902522,0.875040
260.824439,0.921917
261.621351,0.796911
262.449513,0.828163
263.496436,1.046923
264.277722,0.781286
265.074634,0.796911
265.996551,0.921917
266.762211,0.765660
267.574748,0.812537
268.449788,0.875040
269.137320,0.687531
269.996734,0.859414
270.715517,0.718783
271.512428,0.796911
272.246837,0.734409
272.918743,0.671906
273.668777,0.750034
274.575068,0.906291
275.340729,0.765660
276.090763,0.750034
276.872049,0.781286
277.747089,0.875040
278.544000,0.796911
279.294034,0.750034
280.090946,0.796911
280.840980,0.750034
281.466009,0.625029
282.231669,0.765660
283.044206,0.812537
283.841118,0.796911
284.606778,0.765660
285.419315,0.812537
286.388109,0.968794
317.889551,0.625029
318.561457,0.671906
319.311491,0.750034
320.217783,0.906291
320.999068,0.781286
324.514854,0.703157
325.249263,0.734409
325.983672,0.734409
326.593075,0.609403
327.374360,0.781286
328.108769,0.734409
328.843178,0.734409
329.546335,0.703157
330.280743,0.734409
331.077655,0.796911
331.733935,0.656280
332.483969,0.750034
333.202752,0.718783
334.046541,0.843789
334.687195,0.640654
335.484107,0.796911
336.218515,0.734409
336.984175,0.765660
337.687332,0.703157
338.421741,0.734409
339.156150,0.734409
339.890558,0.734409
340.640593,0.750034
341.359375,0.718783
342.109410,0.750034
358.235148,0.687531
359.016434,0.781286
359.750842,0.734409
360.563380,0.812537
361.313414,0.750034
362.157202,0.843789
367.438694,0.687531
368.204354,0.765660
368.970014,0.765660
369.704423,0.734409
370.501334,0.796911
371.313872,0.812537
372.048280,0.734409
373.032700,0.984420
376.423481,0.656280
377.220392,0.796911
377.907923,0.687531
386.486441,0.656280
387.189598,0.703157
387.877130,0.687531
388.595913,0.718783
389.345947,0.750034
390.158484,0.812537
390.846016,0.687531
391.580424,0.734409
392.283581,0.703157
393.080493,0.796911
393.768024,0.687531
394.330550,0.562526
398.361985,0.703157
398.877633,0.515649
402.424671,0.750034
403.080951,0.656280
403.815359,0.734409
404.549768,0.734409
405.284177,0.734409
406.143591,0.859414
406.815497,0.671906
407.534280,0.718783
408.237437,0.703157
408.971845,0.734409
409.815634,0.843789
417.331603,0.703157
418.050386,0.718783
418.753543,0.703157
419.425449,0.671906
420.128606,0.703157
420.847389,0.718783
421.550546,0.703157
422.097446,0.546900
422.863106,0.765660
423.691269,0.828163
424.363175,0.671906
425.050706,0.687531
425.785115,0.734409
426.425769,0.640654
427.097675,0.671906
427.816458,0.718783
428.519615,0.703157
429.222772,0.703157
429.910304,0.687531
430.550958,0.640654
431.300992,0.750034
431.957273,0.656280
432.722933,0.765660
433.316710,0.593777
434.004241,0.687531
434.676147,0.671906
435.348053,0.671906
436.035584,0.687531
436.785619,0.750034
437.566904,0.781286
438.270061,0.703157
439.051347,0.781286
439.848259,0.796911
440.660796,0.812537
444.270336,0.703157
445.020370,0.750034
445.739153,0.718783
446.504813,0.765660
447.145468,0.640654
447.864251,0.718783
448.645536,0.781286
449.395571,0.750034
450.083102,0.687531
450.817511,0.734409
451.536294,0.718783
452.255077,0.718783
453.020737,0.765660
453.708268,0.687531
454.458302,0.750034
455.145834,0.687531
455.880243,0.734409
456.583400,0.703157
457.349060,0.765660
457.974088,0.625029
458.692871,0.718783
459.380403,0.687531
460.099186,0.718783
460.802343,0.703157
461.474249,0.671906
462.193032,0.718783
462.864937,0.671906
463.568094,0.703157
464.271252,0.703157
464.990035,0.718783
465.646315,0.656280
466.349472,0.703157
467.068255,0.718783
467.755786,0.687531
468.443318,0.687531
469.162101,0.718783
469.849632,0.687531
470.521538,0.671906
471.193444,0.671906
471.880975,0.687531
472.568506,0.687531
473.256038,0.687531
473.927944,0.671906
474.631101,0.703157
475.334258,0.703157
476.021790,0.687531
476.740572,0.718783
477.428104,0.687531
478.209390,0.781286
478.896921,0.687531
479.646955,0.750034
480.365738,0.718783
481.053270,0.687531
481.709550,0.656280
482.397081,0.687531
483.100239,0.703157
483.834647,0.734409
484.412799,0.578151
484.975324,0.562526
485.709733,0.734409
486.381639,0.671906
487.100422,0.718783
487.772327,0.671906
488.553613,0.781286
489.303648,0.750034
490.084933,0.781286
490.881845,0.796911
491.663131,0.781286
492.475668,0.812537
493.178825,0.703157
493.944485,0.765660
494.647642,0.703157
495.350799,0.703157
