1502784968.000000, IBI
16.985152,0.859414
17.891444,0.906291
18.735233,0.843789
19.641524,0.906291
20.594693,0.953169
21.547861,0.953169
22.485404,0.937543
23.344819,0.859414
24.219859,0.875040
31.360811,0.828163
32.251476,0.890666
33.189019,0.937543
34.048434,0.859414
34.954725,0.906291
35.923519,0.968794
36.923565,1.000046
44.923931,0.859414
53.486823,0.843789
59.502724,0.781286
60.299635,0.796911
61.190301,0.890666
62.049715,0.859414
74.175270,0.828163
75.034685,0.859414
75.925350,0.890666
76.753513,0.828163
77.628553,0.875040
78.503593,0.875040
79.394259,0.890666
86.847725,0.812537
87.644637,0.796911
88.472800,0.828163
89.347840,0.875040
101.785909,0.843789
102.645324,0.859414
191.274380,1.015671
201.712358,0.906291
273.059374,0.765660
282.091038,0.859414
290.794561,0.718783
311.186119,0.781286
311.983031,0.796911
312.873697,0.890666
313.686234,0.812537
314.498771,0.812537
315.389437,0.890666
316.201974,0.812537
317.092640,0.890666
318.014557,0.921917
350.922313,0.781286
363.563517,0.546900
367.048051,0.781286
392.471090,1.093800
481.334533,0.781286
482.131444,0.796911
482.943981,0.812537
509.617077,0.843789
510.554620,0.937543
536.102665,1.046923
537.071459,0.968794
538.071505,1.000046
539.102802,1.031297
540.040345,0.937543
541.071642,1.031297
542.102939,1.031297
543.087359,0.984420
543.993651,0.906291
544.978071,0.984420
545.978117,1.000046
546.884408,0.906291
547.790700,0.906291
548.775120,0.984420
549.853294,1.078174
550.728334,0.875040
551.634626,0.906291
552.634671,1.000046
553.572214,0.937543
554.431629,0.859414
555.197289,0.765660
555.962949,0.765660
556.775486,0.812537
557.744280,0.968794
558.634946,0.890666
559.634992,1.000046
560.635038,1.000046
561.494452,0.859414
562.306989,0.812537
563.057024,0.750034
563.822684,0.765660
564.697724,0.875040
565.697769,1.000046
566.619687,0.921917
567.588481,0.968794
568.635404,1.046923
569.651075,1.015671
570.557367,0.906291
571.541787,0.984420
572.588710,1.046923
573.448124,0.859414
574.338790,0.890666
575.307584,0.968794
576.213876,0.906291
588.698822,0.812537
589.573862,0.875040
590.511405,0.937543
591.323942,0.812537
592.167731,0.843789
593.074023,0.906291
594.011565,0.937543
611.027969,1.000046
611.996764,0.968794
612.840552,0.843789
613.809347,0.968794
614.856270,1.046923
615.871941,1.015671
616.871987,1.000046
621.325316,0.953169
622.106601,0.781286
623.044144,0.937543
624.075442,1.031297
625.028610,0.953169
629.653822,0.843789
630.544488,0.890666
631.560159,1.015671
632.575831,1.015671
633.544625,0.968794
634.497794,0.953169
635.497839,1.000046
636.388505,0.890666
637.263545,0.875040
638.232340,0.968794
639.091754,0.859414
639.982420,0.890666
640.951214,0.968794
641.920008,0.968794
642.888803,0.968794
652.061098,0.843789
652.998641,0.937543
653.936183,0.937543
654.889352,0.953169
659.248927,0.843789
660.092715,0.843789
660.920878,0.828163
661.717790,0.796911
662.624081,0.906291
663.545998,0.921917
664.374161,0.828163
665.311704,0.937543
666.311750,1.000046
673.124562,1.031297
674.218362,1.093800
675.280910,1.062549
676.327833,1.046923
677.374756,1.046923
678.281048,0.906291
683.031265,1.000046
684.109440,1.078174
685.093860,0.984420
692.641080,0.984420
693.547372,0.906291
694.500540,0.953169
695.484960,0.984420
696.328749,0.843789
697.266292,0.937543
698.203835,0.937543
699.188255,0.984420
700.313306,1.125051
701.250849,0.937543
702.235269,0.984420
703.235315,1.000046
704.110355,0.875040
704.938518,0.828163
705.766681,0.828163
706.672972,0.906291
707.626141,0.953169
708.626187,1.000046
709.485601,0.859414
713.532661,0.890666
714.438953,0.906291
727.673934,0.718783
728.580225,0.906291
729.439640,0.859414
730.377182,0.937543
731.439731,1.062549
732.486654,1.046923
733.455448,0.968794
734.361740,0.906291
735.361786,1.000046
736.361831,1.000046
737.361877,1.000046
738.315046,0.953169
739.330717,1.015671
740.346389,1.015671
741.424563,1.078174
742.377732,0.953169
743.268398,0.890666
744.205940,0.937543
745.190361,0.984420
746.018523,0.828163
746.909189,0.890666
769.722733,0.828163
770.582148,0.859414
771.457188,0.875040
772.379105,0.921917
773.363525,0.984420
774.301068,0.937543
775.301114,1.000046
776.301160,1.000046
777.269954,0.968794
778.238748,0.968794
779.238794,1.000046
780.254466,1.015671
781.301389,1.046923
782.301434,1.000046
783.254603,0.953169
784.254649,1.000046
785.301572,1.046923
786.270366,0.968794
787.239160,0.968794
788.270458,1.031297
789.333006,1.062549
790.317426,0.984420
791.223718,0.906291
792.239389,1.015671
793.286312,1.046923
794.270732,0.984420
795.177024,0.906291
796.098941,0.921917
797.114612,1.015671
798.099032,0.984420
799.036575,0.937543
800.036621,1.000046
801.052293,1.015671
802.052338,1.000046
802.974256,0.921917
803.989927,1.015671
805.052476,1.062549
806.036896,0.984420
806.958813,0.921917
807.974484,1.015671
808.990156,1.015671
809.912073,0.921917
810.818365,0.906291
811.787159,0.968794
812.787205,1.000046
813.677871,0.890666
830.350509,1.031297
840.132206,0.953169
841.116627,0.984420
842.069795,0.953169
842.960461,0.890666
843.851127,0.890666
844.804295,0.953169
845.773090,0.968794
846.663755,0.890666
847.523170,0.859414
848.507590,0.984420
849.445133,0.937543
850.445179,1.000046
851.429599,0.984420
852.398393,0.968794
853.351562,0.953169
854.242227,0.890666
855.211022,0.968794
856.242319,1.031297
857.242365,1.000046
858.164282,0.921917
859.148702,0.984420
860.179999,1.031297
861.164419,0.984420
862.101962,0.937543
863.102008,1.000046
864.086428,0.984420
864.945842,0.859414
865.914637,0.968794
866.930308,1.015671
867.820974,0.890666
868.789768,0.968794
869.836691,1.046923
870.883614,1.046923
871.821157,0.937543
872.852454,1.031297
873.899377,1.046923
874.883797,0.984420
875.836966,0.953169
876.868263,1.031297
877.899560,1.031297
878.946483,1.046923
879.884026,0.937543
880.790318,0.906291
881.790363,1.000046
882.806035,1.015671
883.743578,0.937543
884.665495,0.921917
885.681166,1.015671
886.681212,1.000046
887.587504,0.906291
888.571924,0.984420
889.603221,1.031297
890.556390,0.953169
891.478307,0.921917
892.509604,1.031297
893.572153,1.062549
894.478444,0.906291
895.462864,0.984420
896.462910,1.000046
897.369201,0.906291
898.228616,0.859414
899.134907,0.906291
900.056824,0.921917
900.900613,0.843789
901.791279,0.890666
902.744447,0.953169
903.697616,0.953169
904.588282,0.890666
905.557076,0.968794
906.588373,1.031297
907.557168,0.968794
974.450855,1.062549
975.544655,1.093800
976.654081,1.109426
977.685378,1.031297
978.794804,1.109426
979.888604,1.093800
981.013655,1.125051
982.123081,1.109426
983.076250,0.953169
984.138798,1.062549
985.216973,1.078174
986.295147,1.078174
987.373321,1.078174
988.310864,0.937543
989.342161,1.031297
990.420336,1.078174
991.451633,1.031297
992.451679,1.000046
993.545479,1.093800
994.639279,1.093800
995.623699,0.984420
996.623745,1.000046
997.670668,1.046923
998.733216,1.062549
999.686385,0.953169
1000.670805,0.984420
1001.717728,1.046923
1002.780277,1.062549
1003.702194,0.921917
1004.717865,1.015671
1005.796040,1.078174
1006.827337,1.031297
1007.718003,0.890666
1008.764925,1.046923
1009.843100,1.078174
1010.780643,0.937543
1011.780689,1.000046
1012.827611,1.046923
1013.874534,1.046923
1014.874580,1.000046
1015.780872,0.906291
1016.749666,0.968794
1037.109973,0.921917
1038.141270,1.031297
1039.203819,1.062549
1040.172613,0.968794
1041.172659,1.000046
1042.282085,1.109426
1043.360259,1.078174
1044.344679,0.984420
1045.329099,0.984420
1046.438525,1.109426
1047.532325,1.093800
1048.469868,0.937543
1049.501165,1.031297
1050.579340,1.078174
1051.610637,1.031297
1052.532554,0.921917
1053.548225,1.015671
1054.610774,1.062549
1055.704574,1.093800
1056.751497,1.046923
1057.704666,0.953169
1058.767214,1.062549
1059.892266,1.125051
1060.923563,1.031297
1061.861106,0.937543
1062.908029,1.046923
1063.970577,1.062549
1064.876869,0.906291
1065.830038,0.953169
1066.861335,1.031297
1067.845755,0.984420
1068.720795,0.875040
1069.658338,0.937543
1070.533378,0.875040
1071.345915,0.812537
1072.174078,0.828163
1073.080369,0.906291
1078.283733,1.031297
1079.236901,0.953169
1080.143193,0.906291
1081.158864,1.015671
1082.143284,0.984420
1083.096453,0.953169
1084.143376,1.046923
1085.159047,1.015671
1086.065339,0.906291
1087.049759,0.984420
1088.081056,1.031297
1089.002973,0.921917
1089.924891,0.921917
1090.956188,1.031297
1091.987485,1.031297
1092.878151,0.890666
1093.831319,0.953169
1094.846991,1.015671
1095.800159,0.953169
1096.659574,0.859414
1097.643994,0.984420
1098.690917,1.046923
1099.659711,0.968794
1100.597254,0.937543
1101.612926,1.015671
1102.644223,1.031297
1103.550514,0.906291
1104.519309,0.968794
1105.503729,0.984420
1106.456897,0.953169
