Time;HR;BR;Posture;Activity
09:55:28.441;65;8.1;-161;0.19
09:55:29.441;65;8.1;-159;0.22
09:55:30.441;65;7.3;-162;0.26
09:55:31.441;65;7.3;-172;0.25
09:55:32.441;65;7.6;-177;0.19
09:55:33.441;65;7.6;-176;0.11
09:55:34.441;65;7.8;-173;0.07
09:55:35.441;57;7.8;-171;0.05
09:55:36.441;66;8.0;-170;0.05
09:55:37.441;78;8.0;-170;0.09
09:55:38.441;84;8.2;-173;0.11
09:55:39.441;88;8.2;-174;0.09
09:55:40.441;89;7.7;178;0.13
09:55:41.441;89;7.7;178;0.35
09:55:42.441;89;7.5;177;0.29
09:55:43.441;88;7.5;179;0.11
09:55:44.441;88;7.5;173;0.16
09:55:45.441;88;7.5;172;0.13
09:55:46.441;89;7.4;170;0.12
09:55:47.441;94;7.4;168;0.19
09:55:48.441;95;7.5;168;0.14
09:55:49.441;94;7.5;173;0.15
09:55:50.441;93;7.5;176;0.16
09:55:51.441;90;7.5;172;0.21
09:55:52.441;89;7.5;173;0.19
09:55:53.441;89;7.5;176;0.18
09:55:54.441;89;7.1;-170;0.17
09:55:55.441;89;7.1;175;0.25
09:55:56.441;90;7.0;177;0.20
09:55:57.441;91;7.0;176;0.22
09:55:58.441;97;7.5;173;0.22
09:55:59.441;99;7.5;-170;0.20
09:56:00.441;100;8.2;170;0.19
09:56:01.441;99;8.2;172;0.20
09:56:02.441;97;9.5;173;0.22
09:56:03.441;95;9.5;172;0.21
09:56:04.441;95;11.3;171;0.22
09:56:05.441;94;11.3;170;0.23
09:56:06.441;94;13.1;169;0.24
09:56:07.441;93;13.1;169;0.23
09:56:08.441;93;15.1;170;0.21
09:56:09.441;94;15.1;170;0.23
09:56:10.441;94;17.5;170;0.22
09:56:11.441;95;17.5;170;0.22
09:56:12.441;95;19.6;172;0.22
09:56:13.441;95;19.6;170;0.23
09:56:14.441;97;21.6;169;0.20
09:56:15.441;99;21.6;169;0.22
09:56:16.441;101;23.3;169;0.23
09:56:17.441;103;23.3;170;0.22
09:56:18.441;104;24.3;172;0.24
09:56:19.441;104;24.3;172;0.20
09:56:20.441;104;25.4;173;0.19
09:56:21.441;103;25.4;172;0.19
09:56:22.441;102;26.5;170;0.21
09:56:23.441;100;26.5;170;0.17
09:56:24.441;99;27.1;170;0.19
09:56:25.441;98;27.1;173;0.19
09:56:26.441;98;28.0;170;0.13
09:56:27.441;98;28.0;162;0.35
09:56:28.441;99;28.5;161;0.35
09:56:29.441;99;28.5;162;0.13
09:56:30.441;99;29.0;165;0.12
09:56:31.441;99;29.0;164;0.08
09:56:32.441;99;29.4;163;0.03
09:56:33.441;98;29.4;163;0.06
09:56:34.441;96;29.7;163;0.03
09:56:35.441;90;29.7;163;0.03
09:56:36.441;87;30.0;164;0.01
